Account ID,Account Name,Total Calls,Last Call Date,Calls - Nick Martino,Calls - Ryan Minter,Calls - Alicia Gopal,Calls - Emily Murnane,Calls - Ali Cohen,Calls - Ben Laddis,Calls - Sydney Ireland,Calls - Catherine Silvestri,Calls - Jenny Allison,Calls - Lucy Nemerov,Calls - Leila Assil,Calls - Joe del Rosario,Calls - Quinzel Perry,Calls - Hugh Bargeron,Calls - Andy Blakely,Calls - Blake Anderson,Calls - Mihir Shah,Calls - Maia Golub,Calls - Shane Lieberman,Calls - Granger West
001Hr000028Zcgp,"City Of Arab, AL",6,2026-03-03,,,,3,,,,,,,3,,,,,,,,,
001Hr000028Zd4S,"City Of Sulphur, LA",6,2025-12-04,,,,2,,,,,,,4,,,,,,,,,
001Hr000028Zcp9,"City Of Imperial Beach, CA",6,2026-02-26,,,,,3,,,,,,3,,,,,,,,,
001Hr000028ZcA5,"Borough Of Palmerton, PA",6,2025-07-10,,,,,,,,,,,6,,,,,,,,,
001Hr000028Zct4,"Town Of Medway, MA",6,2025-06-26,,,,,,,,,,,6,,,,,,,,,
001Hr000028Zcvx,"Borough Of Keansburg, NJ",6,2025-07-16,,,,,,,,,,,6,,,,,,,,,
001Hr000028Zcfd,"City Of Lomita, CA",6,2026-04-29,,,,,5,,,,,,1,,,,,,,,,
001Hr000028ZdUx,"City Of Cambridge, OH",6,2026-06-02,,,,4,,,,,,,,,1,,1,,,,,
001cv00000AuZAS,"City Of Parker, TX",6,2025-12-16,,,,5,,,,,,,,,,,1,,,,,
001cv00000AuYwa,"City Of Denver City, TX",6,2026-06-04,,,,,,,,,,1,,,,,5,,,,,
001cv00000AuYs2,"City Of Cockrell Hill, TX",6,2026-06-01,,,,,,,,,,2,,,,,4,,,,,
001cv00000AuYpc,"City Of Mclendon Chisholm, TX",6,2025-08-01,,,,,,,,,,,,,,,6,,,,,
001cv00000AuaCB,"Parish Of West Baton Rouge, LA",6,2026-04-21,,,,4,,,,,,,2,,,,,,,,,
001Hr000028ZcYw,"City Of Eudora, KS",6,2025-07-02,,,,,,,,,,,,,6,,,,,,,
001Hr000028Zdot,"Carroll County, MD",6,2026-02-23,,,,,5,,,,,,,,1,,,,,,,
001Hr000028ZcE8,"City Of Farmington, UT",6,2026-06-01,,,,,,,,1,3,,,,,,,,,,2,
001Hr000028ZcUt,"City Of Diamond Bar, CA",6,2026-02-18,,5,,,,,,1,,,,,,,,,,,,
001Hr000028Zbow,"City Of Bainbridge Island, WA",6,2026-03-23,,,,,,,,4,,,,2,,,,,,,,
001Hr000028ZdAz,"Town Of Genesee, WI",6,2025-07-07,,,,,,,,,,,6,,,,,,,,,
001Hr000028ZcIZ,"City Of Hanahan, SC",6,2026-05-12,,,,,,,,,,,,5,,1,,,,,,
001Hr000028Zcxl,"City Of Findlay, OH",6,2025-12-02,,,,4,,,,,,,,2,,,,,,,,
001cv00000AuXkY,"City Of Providence, KY",6,2025-07-01,,6,,,,,,,,,,,,,,,,,,
001cv00000AuWYA,"City Of Elkton, KY",6,2026-03-20,,2,,,,,4,,,,,,,,,,,,,
001cv00000AuYTQ,"City Of Southgate, KY",6,2026-01-20,,4,,,,,2,,,,,,,,,,,,,
001cv00000AuYOs,"City Of Morganfield, KY",6,2025-07-08,,6,,,,,,,,,,,,,,,,,,
001cv00000AuXf7,"City Of Eminence, KY",6,2026-03-11,,5,,,,,1,,,,,,,,,,,,,
001Hr000028Zd5s,"City Of Glasgow, KY",6,2025-08-26,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZdSj,"City Of Canal Winchester, OH",6,2026-02-04,,,,2,,,,,,,4,,,,,,,,,
001Hr000028Zcl9,"County Of Mcduffie, GA",6,2026-04-13,,,,,,,,,,,,,1,5,,,,,,
001Hr000028ZcLX,"City Of Lebanon, KY",6,2025-07-07,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZdB4,"City Of North College Hill, OH",6,2026-04-20,,,,3,,,,,,,3,,,,,,,,,
001Hr000028Zcn2,"Town Of Brewster, MA",6,2025-07-10,,,,,,,,,,,6,,,,,,,,,
001Hr000028ZcSL,"City Of Frederick, MD",6,2026-05-21,,,,,,,,,,2,,,4,,,,,,,
001cv00000AuZQt,"City Of Villa Hills, KY",6,2026-02-10,,4,,,,,2,,,,,,,,,,,,,
001cv00000AuZds,"County Of Crittenden, KY",6,2026-05-19,,4,,,,,,,,,,,,1,1,,,,,
001Hr000028Zbui,"City Of Thief River Falls, MN",6,2025-07-09,6,,,,,,,,,,,,,,,,,,,
001cv00000AuaHV,"County Of Hopkins, KY",6,2026-04-22,,5,,,,,1,,,,,,,,,,,,,
001Hr000028ZcRB,"City Of Weldon Spring, MO",6,2026-01-28,,,,,,3,,,1,,,2,,,,,,,,
001Hr000028ZcDj,"City Of Fellsmere, FL",6,2025-07-14,,,,,,,,,,,,6,,,,,,,,
001Hr000028Zbuy,"City Of Ammon, ID",6,2026-05-11,,,,,,,,4,,,,2,,,,,,,,
001Hr000028ZczF,"Village Of Allouez, WI",6,2025-07-16,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZcRl,"Town Of Gilford, NH",6,2026-06-04,,,,,,,,,,,,,,,,,2,,4,
001cv00000AuWYi,"City Of Alta, IA",6,2025-07-17,,,,,,,,,,,,6,,,,,,,,
001Hr000028Zc8s,"City Of Angleton, TX",6,2025-12-08,,,1,,,,,,,,4,,,,1,,,,,
001cv00000AuWQb,"Town Of Seabrook Island, SC",6,2025-10-06,,,,,,,,,,,,6,,,,,,,,
001Hr000028Ze6x,"Township Of Washington, NJ",6,2025-07-23,,,,,,,,,,,,6,,,,,,,,
001Hr000028ZdK9,"City Of Hot Springs, AR",6,2025-07-16,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZdHW,"City Of Rhinelander, WI",6,2025-07-10,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZbzF,"City Of Craig, CO",6,2026-02-02,,,,,,,,,2,,4,,,,,,,,,
001Hr000028ZdN8,"Town Of Hull, WI",6,2025-07-14,6,,,,,,,,,,,,,,,,,,,
001Hr000028Zd7h,"Village Of Jackson, WI",6,2025-08-13,6,,,,,,,,,,,,,,,,,,,
001Hr000028Zcoh,"City Of Crookston, MN",6,2025-11-07,6,,,,,,,,,,,,,,,,,,,
001cv00000AuWbT,"Town Of Granby, CO",6,2025-07-31,,,,,,,,,,,6,,,,,,,,,
001cv00000AuYou,"Town Of Spindale, NC",6,2025-07-24,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZcnJ,"City Of Springdale, AR",6,2026-05-27,,4,,,,,,,,,,,,2,,,,,,
001Hr000028Zd8z,"City Of Beachwood, OH",6,2026-02-19,,,,1,,,,,,,,5,,,,,,,,
001cv00000AuZIH,"City Of Freeport, FL",6,2025-07-29,,,,,,,,,,,,6,,,,,,,,
001Hr000028Zbzj,"City Of Wheat Ridge, CO",6,2026-05-28,,,,,,,,2,,,4,,,,,,,,,
001cv00000AuZpC,"County Of Ashland, WI",6,2025-07-14,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZdVq,"City Of Marinette, WI",6,2025-07-23,6,,,,,,,,,,,,,,,,,,,
001cv00000AuZpA,"County Of Crawford, WI",6,2025-07-23,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZdFb,"Village Of Bellevue, WI",6,2025-07-18,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZcXm,"City Of Lucas, TX",6,2025-09-03,,,,,,,,,,,6,,,,,,,,,
001cv00000AuZo0,"County Of Gulf, FL",6,2026-04-14,,2,,,,,,,,,,4,,,,,,,,
001Hr000028Zcw6,"City Of Huron, SD",6,2026-04-15,,,,,,5,,,,,,1,,,,,,,,
001Hr000028Zc2r,"City Of Cedarburg, WI",6,2025-07-29,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZdRQ,"City Of Sidney, OH",6,2026-04-13,,,,4,,,,,,,,2,,,,,,,,
001Hr000028Zdhd,"City Of Rapid City, SD",6,2026-03-27,,,,,,5,,,,,,1,,,,,,,,
001cv00000AuYki,"City Of Dell Rapids, SD",6,2026-04-24,,,,,,5,,,,,,1,,,,,,,,
001Hr000028ZbpQ,"Village Of Estero, FL",6,2025-07-22,,,,,,,,,,,,6,,,,,,,,
001Hr000028ZcjM,"Village Of Harrison, WI",6,2025-07-29,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZcuX,"City Of Vicksburg, MS",6,2026-04-10,,5,,,,,1,,,,,,,,,,,,,
001Hr000028ZcyD,"Village Of Crestwood, IL",6,2026-06-02,4,,,,,2,,,,,,,,,,,,,,
001Hr000028Zbwf,"City Of Williston, ND",6,2026-04-10,,,,,,5,,,,,,1,,,,,,,,
001Hr000028Zbra,"City Of Louisville, CO",6,2026-04-03,,,,,,,,5,,,1,,,,,,,,,
001Hr000028ZdcC,"Finney County, KS",6,2026-05-27,,4,,,,,,,,,,,,,,,,2,,
001cv00000AuZhc,"Township Of Soldier, KS",6,2025-07-28,,6,,,,,,,,,,,,,,,,,,
001Hr000028Zcu4,"Township Of Liberty, OH",6,2025-12-01,,,,5,,,,,,,1,,,,,,,,,
001Hr000028Zcsm,"City Of Mountain Brook, AL",6,2026-04-15,,,,5,,,,,,,1,,,,,,,,,
001cv00000AuWPw,"Town Of Lookout Mountain, TN",6,2026-03-04,,,,,,,1,,,,5,,,,,,,,,
001Hr000028ZcuR,"City Of Half Moon Bay, CA",6,2026-01-30,,,,,,,,1,,,,2,,,3,,,,,
001Hr000028ZciR,"City Of Roeland Park, KS",6,2026-04-02,,4,,,,,,,2,,,,,,,,,,,
001cv00000AuZZg,"County Of Greenlee, AZ",6,2025-09-19,,,,,,,,,,,,,6,,,,,,,
001Hr000028ZcF0,"City Of Haysville, KS",6,2026-06-02,,2,,,,,,,,,,,,,,,,4,,
001Hr000028ZdFx,"City Of Garden City, KS",6,2026-06-03,,4,,,,,,,,,,,,,,,,2,,
001cv00000AuZoZ,"County Of Jefferson, GA",6,2026-04-17,,,,,,,,,,,,,1,5,,,,,,
001Hr000028ZcVs,"Town Of Kill Devil Hills, NC",6,2025-07-30,6,,,,,,,,,,,,,,,,,,,
001cv00000AuYxY,"City Of Folkston, GA",6,2026-04-01,,,,,,,,,,,,,4,2,,,,,,
001Hr000028ZdTv,"City Of Choctaw, OK",6,2026-02-06,,3,,,,,,,,3,,,,,,,,,,
001Hr000028Zd1j,"City Of Blackwell, OK",6,2026-02-26,,2,,,,,,,,4,,,,,,,,,,
001Hr000028ZczO,"City Of Tiffin, OH",6,2026-02-20,,2,,4,,,,,,,,,,,,,,,,
001Hr000028ZdIT,"City Of Aurora, OH",6,2026-05-13,,1,,2,,,,,,,,,,,,,3,,,
001cv00000AuZiq,"County Of Charlton, GA",6,2026-04-10,,,,,,,,,,,,,1,5,,,,,,
001cv00000AuWQm,"Village Of Jamestown, OH",6,2025-08-27,,,,,,,,,,,6,,,,,,,,,
001cv00000AuWZY,"Village Of Utica, OH",6,2025-08-27,,,,,,,,,,,6,,,,,,,,,
001Hr000028ZdQP,"City Of North Olmsted, OH",6,2026-04-09,,,,5,,,,,,,1,,,,,,,,,
001Hr000028Zd6B,"City Of Kenosha, WI",6,2025-08-11,6,,,,,,,,,,,,,,,,,,,
001Hr000028Zddl,"Shelby County, AL",6,2025-12-02,,,,5,,,,,,,1,,,,,,,,,
001cv00000AuXOZ,"City Of Indian Springs Village, AL",6,2025-09-18,,,,,,,,,,,6,,,,,,,,,
001Hr000028ZcvQ,"City Of Kirkwood, MO",6,2026-06-04,,,,,,3,,,,,,3,,,,,,,,
001cv00000AuaWc,"County Of Cayuga, NY",6,2025-09-08,,,,,,,,,,,,,6,,,,,,,
001Hr000028ZdLs,"City Of Willowick, OH",6,2026-02-12,,,,5,,,,,,,,1,,,,,,,,
001Hr000028ZcWf,"City Of Green Cove Springs, FL",6,2026-04-27,,2,,,,,,,,,,4,,,,,,,,
001Hr000028ZdjJ,"City Of Eau Claire, WI",6,2025-08-14,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZdQ8,"Village Of Mukwonago, WI",6,2025-08-13,6,,,,,,,,,,,,,,,,,,,
001cv00000AuZbX,"County Of Crawford, GA",6,2026-05-14,,,,,,,,,,,,,1,1,4,,,,,
001Hr000028Zcn0,"City Of Waveland, MS",6,2026-06-02,,5,,,,,1,,,,,,,,,,,,,
001Hr000028ZcvZ,"City Of Mission, KS",6,2026-05-12,,6,,,,,,,,,,,,,,,,,,
001cv00000AuZrK,"County Of Union, SD",6,2026-05-12,,,,,,,,,,,,1,,,,5,,,,
001Hr000028ZdPT,"City Of Powell, WY",6,2026-05-28,,,,,,,,3,,,,,,,3,,,,,
001Hr000028ZcSO,"City Of Princeton, TX",6,2026-04-23,,,,2,,,,,,,4,,,,,,,,,
001cv00000Aua0a,"County Of Hancock, WV",6,2025-09-25,,,,,,,,,,,6,,,,,,,,,
001Hr000028Zcny,"Town Of Mammoth Lakes, CA",6,2025-12-17,,,,,5,,,,,,,,,,1,,,,,
001Hr000028Zbs9,"City Of North Lauderdale, FL",6,2026-02-25,,4,,,,,,,,,,2,,,,,,,,
001cv00000AuZqo,"County Of Union, FL",6,2026-04-07,,2,,,,,,,,,,4,,,,,,,,
001cv00000Aua7v,"County Of Haralson, GA",6,2026-04-23,,,,,,,,,,,,,4,2,,,,,,
001cv00000AuZrc,"County Of Dixie, FL",6,2026-04-14,,1,,,,,,,,,,5,,,,,,,,
001cv00000AuZZ3,"County Of Richmond, VA",6,2025-09-29,,,,,,,,,,,,,6,,,,,,,
001cv00000AuZrJ,"County Of Tama, IA",6,2026-05-20,,,,,,5,,,,,,1,,,,,,,,
001Hr000028ZcBF,"City Of Yreka, CA",6,2026-04-02,,,,,,,,2,,,,,,,4,,,,,
001Hr000028ZdUH,"Town Of Brunswick, NY",6,2026-05-26,,,,,,5,,,,,,,1,,,,,,,
001Hr000028Zbqj,"Town Of Oro Valley, AZ",6,2026-04-29,,,,,1,,,,,,,,5,,,,,,,
001cv00000AuaL6,"County Of Wilson, TX",6,2025-10-08,,6,,,,,,,,,,,,,,,,,,
001cv00000AuYRW,"Town Of Pendleton, SC",6,2025-09-23,,,,,,,,,,,,6,,,,,,,,
001cv00000AuZDA,"City Of Delphos, OH",6,2025-09-09,,,,6,,,,,,,,,,,,,,,,
001Hr000028Zbxm,"City Of Orange City, FL",6,2026-06-03,,,,,,,,,,,,4,,,,,,2,,
001cv00000AuWrW,"Township Of Frelinghuysen, NJ",6,2025-09-08,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZdSw,"City Of St Marys, OH",6,2025-09-09,,,,6,,,,,,,,,,,,,,,,
001Hr000028ZbnH,"Village Of Mineola, NY",6,2026-04-14,,,,,,5,,,,,,,1,,,,,,,
001Hr000028Zbst,"City Of Copperas Cove, TX",6,2026-02-26,,1,,5,,,,,,,,,,,,,,,,
001Hr000028Zcx5,"Town Of Old Saybrook, CT",6,2025-09-18,,,,,,,,,,,6,,,,,,,,,
001Hr000028ZbpZ,"City Of Schertz, TX",6,2026-04-23,,,,6,,,,,,,,,,,,,,,,
001Hr000028ZcsA,"Town Of Millis, MA",6,2026-01-27,,,,,,,1,,2,,1,,,,2,,,,,
001Hr000028Zc1i,"City Of Bonham, TX",6,2026-02-23,,,,5,,,,,,,1,,,,,,,,,
001cv00000AuaCD,"County Of San Jacinto, TX",6,2026-05-20,,3,,,,,,,,,,,,,,3,,,,
001cv00000AuaGN,"County Of Cooke, TX",6,2025-09-16,,6,,,,,,,,,,,,,,,,,,
001Hr000028Zd2a,"City Of Bardstown, KY",6,2026-05-08,,3,,,,,3,,,,,,,,,,,,,
001Hr000028ZcZO,"City Of Raymondville, TX",6,2026-05-14,,,,3,,,,,,,,,,,,3,,,,
001Hr000028Zdba,"City Of Gillette, WY",6,2026-06-02,,,,,,,,5,,,,1,,,,,,,,
001Hr000028ZcNI,"City Of Davenport, FL",6,2026-05-11,,3,,,,,,,,,,3,,,,,,,,
001Hr000028ZbsT,"Village Of Pinecrest, FL",6,2026-05-11,,5,,,,,,,,,,1,,,,,,,,
001Hr000028ZcNc,"City Of St Pete Beach, FL",6,2026-06-01,,,,,,,,,,,,5,,,,,,1,,
001Hr000028Zd88,"Town Of Bellingham, MA",6,2026-05-29,,,1,,,,,,1,,4,,,,,,,,,
001Hr000028ZccQ,"City Of Gering, NE",6,2026-01-26,,6,,,,,,,,,,,,,,,,,,
001Hr000028Zcnf,"City Of Mccook, NE",6,2025-10-01,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZcdG,"City Of Blair, NE",6,2026-06-03,,1,,,,5,,,,,,,,,,,,,,
001Hr000028Zbye,"Borough Of Clifton Heights, PA",6,2026-03-06,,,,,,,,1,,,,,5,,,,,,,
001Hr000028ZcXK,"City Of Chillicothe, IL",6,2026-05-20,3,,,,,1,,,,,,,2,,,,,,,
001cv00000AuYI4,"Town Of Sheffield, MA",6,2025-12-11,,,,,,,,,2,,4,,,,,,,,,
001cv00000CLwwi,"City Of Mattoon, IL",6,2025-09-18,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZbuA,"City Of Fort Morgan, CO",6,2026-01-14,,,4,,,,,,2,,,,,,,,,,,
001Hr000028Zc5f,"City Of Kennedale, TX",6,2025-09-16,,,,6,,,,,,,,,,,,,,,,
001cv00000AuZBx,"County Of Saguache, CO",6,2025-09-26,,,,,,,,,6,,,,,,,,,,,
001Hr000028Zdav,"Village Of Mount Pleasant, WI",6,2025-09-16,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZdEd,"City Of Woodbury, MN",6,2025-09-17,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZcDK,"City Of Bastrop, TX",6,2026-04-17,,,,6,,,,,,,,,,,,,,,,
001cv00000AuX9P,"City Of Holyoke, CO",6,2025-11-06,,,,,,,,,6,,,,,,,,,,,
001Hr000028ZcYK,"City Of Rocklin, CA",6,2025-09-22,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZcHA,"Town Of Avon, CO",6,2026-06-01,,,,,,,,1,5,,,,,,,,,,,
001Hr000028ZdBZ,"City Of Avon Lake, OH",6,2026-02-02,,,,6,,,,,,,,,,,,,,,,
001Hr000028ZcZu,"Town Of Dyer, IN",6,2026-02-13,,,,,,,2,,,,,,4,,,,,,,
001cv00000AuYRh,"City Of Mission Hills, KS",6,2025-09-25,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZdXI,"Montville Township, OH",6,2026-05-14,,,,2,,,,,,,,,,,,,4,,,
001cv00000AuZaa,"County Of Rio Grande, CO",6,2025-10-03,,,,,,,,,6,,,,,,,,,,,
001cv00000AuYux,"Village Of Barboursville, WV",6,2026-03-05,,,,3,,,,,,,3,,,,,,,,,
001Hr000028ZczR,"Town Of San Anselmo, CA",6,2026-05-28,,,,,,,,3,,1,,1,,,1,,,,,
001Hr000028Ze5u,"Township Of Penn (Westmoreland County), PA",6,2025-10-09,,,,,,,,,,,,6,,,,,,,,
001Hr000028ZdKA,"City Of Lawrence, IN",6,2026-04-06,,,,,,,1,,,,,,5,,,,,,,
001Hr000028Zczk,"Town Of Lunenburg, MA",6,2025-10-01,,,,,,,,,6,,,,,,,,,,,
001cv00000AuYyO,"City Of Goodland, KS",6,2025-10-22,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZdjT,"City Of Shawnee, KS",6,2025-11-07,,6,,,,,,,,,,,,,,,,,,
001Hr000028Zd0d,"City Of Arkansas City, KS",6,2026-02-06,,4,,,,,,,,,,,,,2,,,,,
001Hr000028ZcbQ,"Town Of Ashland, MA",6,2025-10-14,,,,,,,,,6,,,,,,,,,,,
001Hr000028ZbrW,"City Of Bellaire, TX",6,2026-04-07,,,,6,,,,,,,,,,,,,,,,
001Hr000028ZcqS,"City Of Crestwood, MO",6,2026-06-03,,,,,,1,,,,,,5,,,,,,,,
001Hr000028ZcQp,"Township Of Newberry, PA",6,2025-10-14,,,,,,,,,,,,6,,,,,,,,
001cv00000AuaHG,"County Of Madison, OH",6,2025-10-13,,,,6,,,,,,,,,,,,,,,,
001Hr000028Zbw3,"Town Of Lancaster, NY",6,2026-04-09,,,,,,4,,,,,,2,,,,,,,,
001Hr000028ZcDA,"City Of Loveland, OH",6,2026-04-06,,,,6,,,,,,,,,,,,,,,,
001Hr000028ZciI,"City Of Laguna Hills, CA",6,2025-10-07,,,,,6,,,,,,,,,,,,,,,
001Hr000028ZdWv,"City Of Lancaster, OH",6,2026-02-13,,,,6,,,,,,,,,,,,,,,,
001Hr000028ZcZU,"City Of Hazel Park, MI",6,2025-10-29,6,,,,,,,,,,,,,,,,,,,
001Hr000028Zd63,"City Of La Palma, CA",6,2025-10-21,,,,,6,,,,,,,,,,,,,,,
001Hr000028Zc0f,"Town Of Tyrone, GA",6,2026-06-02,,,,,,,,,,,,,4,2,,,,,,
001cv00000AuXid,"Village Of Lagrange, OH",6,2025-10-23,,,,6,,,,,,,,,,,,,,,,
001cv00000AuZoo,"County Of Carroll, IL",6,2025-10-22,6,,,,,,,,,,,,,,,,,,,
001cv00000bBWTm,Porter County,6,2026-04-29,,,,,,,4,,,,,,2,,,,,,,
001cv00000U5mfW,Mid-East Commission,6,2026-03-18,6,,,,,,,,,,,,,,,,,,,
001Hr000028Zcbb,"City Of Ruston, LA",6,2026-02-04,,,,6,,,,,,,,,,,,,,,,
001Hr000028ZbzT,"City Of El Centro, CA",6,2025-11-17,,,,,6,,,,,,,,,,,,,,,
001Hr000028ZcT0,"City Of Tega Cay, SC",6,2026-04-20,,,,,,,,,,,,1,,5,,,,,,
001Hr000028ZdHZ,"Town Of Salem, NH",6,2026-03-13,,,4,,,,,,,,,2,,,,,,,,
001cv00000AuYuI,"Town Of Surfside Beach, SC",6,2025-10-21,,,,,,,,,,,,6,,,,,,,,
001cv00000AuYqt,"Town Of Berlin, MA",6,2025-11-04,,,,,,,,,6,,,,,,,,,,,
001Hr000028ZcBm,"Village Of North Syracuse, NY",6,2025-11-17,,,4,,,,,,,,,2,,,,,,,,
001Hr000028ZcMY,"Town Of Youngtown, AZ",6,2025-10-28,,,,,6,,,,,,,,,,,,,,,
001cv00000AuX5g,"City Of Phillipsburg, KS",6,2025-11-06,,6,,,,,,,,,,,,,,,,,,
001Hr000028Zd7W,"Butler County, KS",6,2026-01-26,,6,,,,,,,,,,,,,,,,,,
001Hr000028Zc8Y,"City Of Sierra Vista, AZ",6,2025-10-15,,,,,6,,,,,,,,,,,,,,,
001cv00000IueDN,"County of Lucas, OH",6,2026-04-21,,,,6,,,,,,,,,,,,,,,,
001Hr000028ZcxD,"City Of Michigan City, IN",6,2026-02-10,,,,,,,4,,,,,,2,,,,,,,
001Hr000028Zbps,"Arlington County, VA",6,2025-11-03,,,,,,,,,,,,,6,,,,,,,
001cv00000AuYah,"Village Of Chester, NY",6,2026-03-24,,,,,,5,,,,,,,1,,,,,,,
001cv00000AuZxx,"County Of Stutsman, ND",6,2026-05-19,,,,,,,,,,,,1,,,,5,,,,
001Hr000028Zdiw,"Black Hawk County, IA",6,2026-04-09,,,,,,2,,,,,,4,,,,,,,,
001Hr000028Zdgb,"Washington County, NY",6,2026-05-11,,,6,,,,,,,,,,,,,,,,,
001Hr000028Zcj9,"City Of Warrenton, MO",6,2025-11-07,,,,,,,,,,,,6,,,,,,,,
001Hr000028ZceB,"City Of Pleasant Hill, IA",6,2026-05-18,,2,,,,,,,3,,,1,,,,,,,,
001Hr000028Zcrv,"City Of Perryville, MO",6,2026-01-22,,,,,,3,,,,,,3,,,,,,,,
001Hr000028ZdMx,"City Of East Orange, NJ",6,2025-11-07,,6,,,,,,,,,,,,,,,,,,
001cv00000AuZh6,"County Of Cannon, TN",6,2026-06-02,,,,,,,3,,3,,,,,,,,,,,
001cv00000B222S,"Town Of North Brookfield, MA",6,2025-11-10,,,,,,,,,6,,,,,,,,,,,
001Hr000028Zd5T,"City Of Great Bend, KS",6,2026-06-01,,2,,,,,,,,,,,,,,,,4,,
001Hr000028ZcQ4,"Town Of Wenham, MA",6,2025-11-25,,,,,,,,,6,,,,,,,,,,,
001Hr000028ZcEA,"Town Of Fountain Hills, AZ",6,2025-10-28,,,,,6,,,,,,,,,,,,,,,
001cv00000AuZ88,"Town Of Margaret, AL",6,2025-12-17,,,,6,,,,,,,,,,,,,,,,
001Hr000028Zcpd,"Town Of Barton, NY",6,2025-11-10,,,6,,,,,,,,,,,,,,,,,
001Hr000028Zdsz,"Churchill County, NV",6,2025-11-04,,,,,6,,,,,,,,,,,,,,,
001cv00000AuXU2,"Town Of Tuftonboro, NH",6,2025-11-21,,,,,,,,,6,,,,,,,,,,,
001Hr000028ZcJS,"City Of Scotts Valley, CA",6,2025-11-07,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZcDV,"City of Fullerton, CA",6,2025-11-12,,6,,,,,,,,,,,,,,,,,,
001Hr000028ZdM8,"City Of Euclid, OH",6,2026-04-23,,,,6,,,,,,,,,,,,,,,,
001Hr000028Zbyh,"City Of Mesquite, NV",6,2026-01-14,,,,,6,,,,,,,,,,,,,,,
001cv00000AuZKX,"County Of Lander, NV",6,2025-11-06,,,,,6,,,,,,,,,,,,,,,
001Hr000028Zcuh,"City Of Auburn, CA",6,2026-05-20,,1,,,,,,3,,2,,,,,,,,,,
001Hr000028ZcpI,"Town Of East Windsor, CT",6,2025-11-06,,,6,,,,,,,,,,,,,,,,,
001Hr000028Zd2L,"Town Of East Bridgewater, MA",6,2025-12-02,,,,,,,,,6,,,,,,,,,,,
001Hr000028ZcNX,"City Of Sharon, PA",6,2026-05-13,,,,,,,2,,4,,,,,,,,,,,
001Hr000028Zd2u,"City Of Fort Payne, AL",6,2026-02-05,,,,6,,,,,,,,,,,,,,,,
001Hr000028ZdEu,"Town Of Merrimack, NH",6,2026-03-05,,,1,,,,,,5,,,,,,,,,,,
001Hr000028Zciw,"City Of Catoosa, OK",6,2026-03-02,,,3,,,,,,,3,,,,,,,,,,
001Hr000028ZcmI,"City Of Anthony, NM",6,2025-11-13,,,6,,,,,,,,,,,,,,,,,
001Hr000028ZcoM,"City Of North Chicago, IL",6,2026-06-03,3,,,,,3,,,,,,,,,,,,,,
001cv00000AuaGH,"County Of Marinette, WI",6,2025-12-11,6,,,,,,,,,,,,,,,,,,,
001Hr000028ZcvN,"City Of Chicago Heights, IL",6,2025-12-09,6,,,,,,,,,,,,,,,,,,,
001Hr000028Zd2V,"City Of Forrest City, AR",6,2026-05-07,,5,,,,,,,,,,,,1,,,,,,
001cv00000AuWdI,"Town Of North Beach, MD",6,2025-11-17,,,,,6,,,,,,,,,,,,,,,
001Hr000028ZdH7,"Kenai Peninsula Borough, AK",6,2026-05-06,,5,,,,,1,,,,,,,,,,,,,
001cv00000AuZNJ,"County Of Musselshell, MT",6,2025-11-18,,,,,6,,,,,,,,,,,,,,,
001cv00000AuaDc,"County Of Delta, MI",6,2025-11-18,,,,,6,,,,,,,,,,,,,,,
001Hr000028Zcni,"City Of Sturgis, MI",6,2025-11-24,,,,,6,,,,,,,,,,,,,,,
001Hr000028Zboo,"City Of Des Moines, WA",6,2025-11-25,,,6,,,,,,,,,,,,,,,,,
001Hr000028ZclQ,"Town Of Holbrook, MA",6,2026-02-05,,,2,,,,,,4,,,,,,,,,,,
001Hr000028ZcJ4,"Town Of Woodbury, CT",6,2025-11-21,,,6,,,,,,,,,,,,,,,,,
001Hr000028Zc1b,"Borough Of Lansdowne, PA",6,2025-12-04,,,,,6,,,,,,,,,,,,,,,
001Hr000028Zc1Q,City of Modesto,6,2025-11-24,,,,,6,,,,,,,,,,,,,,,
001Hr000028ZbwK,"City Of Midvale, UT",6,2026-02-18,,,,,,,,3,3,,,,,,,,,,,
001Hr000028ZdNf,"Township Of Shaler, PA",6,2025-12-01,,,,,6,,,,,,,,,,,,,,,
